,datetime,index,NO<sub>2</sub>,pm10,pm2.5,year,day,hour,month
1684,2022-03-12 04:00:00,1656.0,-2.74,5.09,3.43,2022,12,4,3
1685,2022-03-12 05:00:00,1657.0,-3.81,5.3,3.61,2022,12,5,3
1686,2022-03-12 06:00:00,1658.0,2.94,6.91,4.93,2022,12,6,3
1687,2022-03-12 07:00:00,1659.0,1.57,6.11,4.54,2022,12,7,3
1688,2022-03-12 08:00:00,1660.0,7.5,6.7,2.63,2022,12,8,3
1689,2022-03-12 09:00:00,1661.0,9.17,6.4,2.81,2022,12,9,3
1690,2022-03-12 10:00:00,1662.0,1.09,6.87,3.31,2022,12,10,3
1691,2022-03-12 11:00:00,1663.0,-0.07,6.92,3.21,2022,12,11,3
1692,2022-03-12 12:00:00,1664.0,1.22,8.26,3.98,2022,12,12,3
1693,2022-03-12 13:00:00,1665.0,-2.25,7.26,3.75,2022,12,13,3
1694,2022-03-12 14:00:00,1666.0,-1.15,9.45,5.04,2022,12,14,3
1695,2022-03-12 15:00:00,1667.0,1.82,12.42,6.8,2022,12,15,3
1696,2022-03-12 16:00:00,1668.0,0.01,12.41,6.86,2022,12,16,3
1697,2022-03-12 17:00:00,1669.0,1.38,8.99,5.93,2022,12,17,3
1698,2022-03-12 18:00:00,1670.0,-0.79,8.44,5.79,2022,12,18,3
1699,2022-03-12 19:00:00,1671.0,-2.03,10.82,7.64,2022,12,19,3
1700,2022-03-12 20:00:00,1672.0,-2.52,10.72,7.87,2022,12,20,3
1701,2022-03-12 21:00:00,1673.0,-3.53,11.3,7.31,2022,12,21,3
1702,2022-03-12 22:00:00,1674.0,-3.48,11.75,7.45,2022,12,22,3
1703,2022-03-12 23:00:00,1675.0,-4.14,12.74,7.89,2022,12,23,3
1704,2022-03-13 00:00:00,1676.0,-5.42,10.03,6.25,2022,13,0,3
1705,2022-03-13 01:00:00,1677.0,-5.15,15.09,9.31,2022,13,1,3
1706,2022-03-13 02:00:00,1678.0,-5.78,22.68,13.68,2022,13,2,3
1707,2022-03-13 03:00:00,1679.0,-6.21,21.5,13.91,2022,13,3,3
1708,2022-03-13 04:00:00,1680.0,-6.39,18.86,12.56,2022,13,4,3
1709,2022-03-13 05:00:00,1681.0,-6.58,19.0,12.39,2022,13,5,3
1710,2022-03-13 06:00:00,1682.0,-6.15,13.23,8.73,2022,13,6,3
1711,2022-03-13 07:00:00,1683.0,-5.26,9.43,6.06,2022,13,7,3
1712,2022-03-13 08:00:00,1684.0,-5.18,5.31,3.7,2022,13,8,3
1713,2022-03-13 09:00:00,1685.0,-2.91,3.08,1.92,2022,13,9,3
1714,2022-03-13 10:00:00,1686.0,-2.69,4.5,2.31,2022,13,10,3
1715,2022-03-13 11:00:00,1687.0,-3.24,5.08,2.68,2022,13,11,3
1716,2022-03-13 12:00:00,1688.0,-1.31,5.83,3.63,2022,13,12,3
1717,2022-03-13 13:00:00,1689.0,-2.28,4.97,2.97,2022,13,13,3
1718,2022-03-13 14:00:00,1690.0,-2.13,4.08,2.2,2022,13,14,3
1719,2022-03-13 15:00:00,1691.0,-1.6,3.21,1.58,2022,13,15,3
1720,2022-03-13 16:00:00,1692.0,-0.27,5.34,2.92,2022,13,16,3
1721,2022-03-13 17:00:00,1693.0,0.69,8.16,4.12,2022,13,17,3
1722,2022-03-13 18:00:00,1694.0,1.66,7.49,4.51,2022,13,18,3
1723,2022-03-13 19:00:00,1695.0,4.51,12.19,7.25,2022,13,19,3
1724,2022-03-13 20:00:00,1696.0,3.29,11.91,7.46,2022,13,20,3
1725,2022-03-13 21:00:00,1697.0,-1.14,11.43,6.68,2022,13,21,3
1726,2022-03-13 22:00:00,1698.0,-3.04,11.79,7.31,2022,13,22,3
1727,2022-03-13 23:00:00,1699.0,-3.56,11.19,6.51,2022,13,23,3
1728,2022-03-14 00:00:00,1700.0,-4.75,11.77,6.42,2022,14,0,3
1729,2022-03-14 01:00:00,1701.0,-5.15,11.7,6.47,2022,14,1,3
1730,2022-03-14 02:00:00,1702.0,-5.5,12.35,6.24,2022,14,2,3
1731,2022-03-14 03:00:00,1703.0,-5.39,12.78,6.36,2022,14,3,3
1732,2022-03-14 04:00:00,1704.0,-4.14,11.04,5.74,2022,14,4,3
1733,2022-03-14 05:00:00,1705.0,-4.4,11.18,5.65,2022,14,5,3
1734,2022-03-14 06:00:00,1706.0,2.1,10.19,5.12,2022,14,6,3
1735,2022-03-14 07:00:00,1707.0,9.73,11.15,5.34,2022,14,7,3
1736,2022-03-14 08:00:00,1708.0,9.65,16.69,6.27,2022,14,8,3
1737,2022-03-14 09:00:00,1709.0,12.13,13.55,5.61,2022,14,9,3
1738,2022-03-14 10:00:00,1710.0,4.98,7.68,4.28,2022,14,10,3
1739,2022-03-14 11:00:00,1711.0,10.31,6.54,3.87,2022,14,11,3
1740,2022-03-14 12:00:00,1712.0,16.46,10.57,6.47,2022,14,12,3
1741,2022-03-14 13:00:00,1713.0,15.09,15.03,4.88,2022,14,13,3
1742,2022-03-14 14:00:00,1714.0,15.48,11.6,4.5,2022,14,14,3
1743,2022-03-14 15:00:00,1715.0,19.3,12.28,4.89,2022,14,15,3
1744,2022-03-14 16:00:00,1716.0,15.56,15.96,5.09,2022,14,16,3
1745,2022-03-14 17:00:00,1717.0,12.84,15.86,6.36,2022,14,17,3
1746,2022-03-14 18:00:00,1718.0,33.43,24.97,9.08,2022,14,18,3
1747,2022-03-14 19:00:00,,,11.026719181868437,5.942949143173024,2022,14,19,3
1748,2022-03-14 20:00:00,,,11.026719181868437,5.942949143173024,2022,14,20,3
1749,2022-03-14 21:00:00,,,11.026719181868437,5.942949143173024,2022,14,21,3
1750,2022-03-14 22:00:00,,,11.026719181868437,5.942949143173024,2022,14,22,3
1751,2022-03-14 23:00:00,1723.0,13.09,20.04,15.62,2022,14,23,3
1752,2022-03-15 00:00:00,1724.0,6.27,12.82,8.41,2022,15,0,3
1753,2022-03-15 01:00:00,1725.0,6.82,14.7,8.46,2022,15,1,3
1754,2022-03-15 02:00:00,1726.0,14.46,14.08,8.11,2022,15,2,3
1755,2022-03-15 03:00:00,1727.0,17.05,10.55,5.99,2022,15,3,3
1756,2022-03-15 04:00:00,1728.0,7.83,7.92,4.8,2022,15,4,3
1757,2022-03-15 05:00:00,1729.0,10.68,4.58,2.27,2022,15,5,3
1758,2022-03-15 06:00:00,1730.0,31.16,12.26,3.34,2022,15,6,3
1759,2022-03-15 07:00:00,1731.0,35.85,14.52,3.84,2022,15,7,3
1760,2022-03-15 08:00:00,1732.0,13.28,6.61,2.31,2022,15,8,3
1761,2022-03-15 09:00:00,1733.0,25.43,8.53,3.32,2022,15,9,3
1762,2022-03-15 10:00:00,1734.0,17.93,14.24,3.8,2022,15,10,3
1763,2022-03-15 11:00:00,1735.0,6.74,7.03,2.9,2022,15,11,3
1764,2022-03-15 12:00:00,1736.0,4.97,9.48,3.54,2022,15,12,3
1765,2022-03-15 13:00:00,1737.0,3.88,9.3,3.87,2022,15,13,3
1766,2022-03-15 14:00:00,1738.0,1.41,6.79,3.25,2022,15,14,3
1767,2022-03-15 15:00:00,1739.0,4.75,11.34,4.14,2022,15,15,3
1768,2022-03-15 16:00:00,1740.0,6.06,10.48,5.1,2022,15,16,3
1769,2022-03-15 17:00:00,1741.0,4.65,10.21,5.37,2022,15,17,3
1770,2022-03-15 18:00:00,1742.0,7.34,12.08,7.08,2022,15,18,3
1771,2022-03-15 19:00:00,1743.0,6.32,11.78,7.95,2022,15,19,3
1772,2022-03-15 20:00:00,1744.0,4.92,11.74,8.88,2022,15,20,3
1773,2022-03-15 21:00:00,1745.0,2.17,10.12,7.44,2022,15,21,3
1774,2022-03-15 22:00:00,1746.0,-0.82,8.4,5.63,2022,15,22,3
1775,2022-03-15 23:00:00,1747.0,-3.05,6.34,4.15,2022,15,23,3
1776,2022-03-16 00:00:00,1748.0,-4.88,5.62,3.87,2022,16,0,3
1777,2022-03-16 01:00:00,1749.0,-1.41,5.89,4.58,2022,16,1,3
1778,2022-03-16 02:00:00,1750.0,-0.43,3.5,3.0,2022,16,2,3
1779,2022-03-16 03:00:00,1751.0,3.95,4.54,3.81,2022,16,3,3
1780,2022-03-16 04:00:00,1752.0,7.89,6.88,6.02,2022,16,4,3
1781,2022-03-16 05:00:00,1753.0,10.8,7.29,6.11,2022,16,5,3
1782,2022-03-16 06:00:00,1754.0,9.46,7.88,6.55,2022,16,6,3
1783,2022-03-16 07:00:00,1755.0,23.98,10.68,7.9,2022,16,7,3
1784,2022-03-16 08:00:00,1756.0,31.14,11.15,8.34,2022,16,8,3
1785,2022-03-16 09:00:00,1757.0,28.47,10.76,7.7,2022,16,9,3
1786,2022-03-16 10:00:00,1758.0,24.67,16.34,7.82,2022,16,10,3
1787,2022-03-16 11:00:00,1759.0,13.54,20.38,7.49,2022,16,11,3
1788,2022-03-16 12:00:00,1760.0,13.99,16.35,5.49,2022,16,12,3
1789,2022-03-16 13:00:00,1761.0,11.48,20.05,5.82,2022,16,13,3
1790,2022-03-16 14:00:00,1762.0,9.67,12.34,4.39,2022,16,14,3
1791,2022-03-16 15:00:00,1763.0,8.47,10.53,3.68,2022,16,15,3
1792,2022-03-16 16:00:00,1764.0,6.95,10.96,4.51,2022,16,16,3
1793,2022-03-16 17:00:00,1765.0,9.95,12.14,4.76,2022,16,17,3
1794,2022-03-16 18:00:00,1766.0,22.9,17.45,7.27,2022,16,18,3
1795,2022-03-16 19:00:00,1767.0,39.05,25.22,11.78,2022,16,19,3
1796,2022-03-16 20:00:00,,,11.026719181868437,5.942949143173024,2022,16,20,3
1797,2022-03-16 21:00:00,,,11.026719181868437,5.942949143173024,2022,16,21,3
1798,2022-03-16 22:00:00,,,11.026719181868437,5.942949143173024,2022,16,22,3
1799,2022-03-16 23:00:00,,,11.026719181868437,5.942949143173024,2022,16,23,3
1800,2022-03-17 00:00:00,1772.0,15.82,19.91,14.77,2022,17,0,3
1801,2022-03-17 01:00:00,1773.0,9.43,15.61,11.55,2022,17,1,3
1802,2022-03-17 02:00:00,1774.0,5.77,15.38,10.04,2022,17,2,3
1803,2022-03-17 03:00:00,1775.0,-1.57,10.01,6.38,2022,17,3,3
1804,2022-03-17 04:00:00,1776.0,-3.33,5.66,3.3,2022,17,4,3
1805,2022-03-17 05:00:00,1777.0,-4.38,3.7,1.78,2022,17,5,3
1806,2022-03-17 06:00:00,1778.0,0.91,5.23,1.99,2022,17,6,3
1807,2022-03-17 07:00:00,1779.0,0.08,6.12,2.21,2022,17,7,3
1808,2022-03-17 08:00:00,1780.0,1.27,6.57,2.89,2022,17,8,3
1809,2022-03-17 09:00:00,1781.0,-2.34,8.12,3.46,2022,17,9,3
1810,2022-03-17 10:00:00,1782.0,-3.02,9.19,4.44,2022,17,10,3
1811,2022-03-17 11:00:00,1783.0,-0.29,16.33,6.54,2022,17,11,3
1812,2022-03-17 12:00:00,1784.0,-1.82,12.45,6.25,2022,17,12,3
1813,2022-03-17 13:00:00,1785.0,-0.31,14.19,7.29,2022,17,13,3
1814,2022-03-17 14:00:00,1786.0,0.29,16.09,7.55,2022,17,14,3
1815,2022-03-17 15:00:00,1787.0,1.46,13.33,7.01,2022,17,15,3
1816,2022-03-17 16:00:00,1788.0,2.0,14.19,7.38,2022,17,16,3
1817,2022-03-17 17:00:00,1789.0,3.68,12.07,6.34,2022,17,17,3
1818,2022-03-17 18:00:00,1790.0,8.52,16.49,5.99,2022,17,18,3
1819,2022-03-17 19:00:00,1791.0,22.11,18.61,11.97,2022,17,19,3
1820,2022-03-17 20:00:00,,,11.026719181868437,5.942949143173024,2022,17,20,3
1821,2022-03-17 21:00:00,,,11.026719181868437,5.942949143173024,2022,17,21,3
1822,2022-03-17 22:00:00,,,11.026719181868437,5.942949143173024,2022,17,22,3
1823,2022-03-17 23:00:00,,,11.026719181868437,5.942949143173024,2022,17,23,3
1824,2022-03-18 00:00:00,,,11.026719181868437,5.942949143173024,2022,18,0,3
1825,2022-03-18 01:00:00,,,11.026719181868437,5.942949143173024,2022,18,1,3
1826,2022-03-18 02:00:00,,,11.026719181868437,5.942949143173024,2022,18,2,3
1827,2022-03-18 03:00:00,,,11.026719181868437,5.942949143173024,2022,18,3,3
1828,2022-03-18 04:00:00,1800.0,31.61,23.27,15.47,2022,18,4,3
1829,2022-03-18 05:00:00,,,11.026719181868437,5.942949143173024,2022,18,5,3
1830,2022-03-18 06:00:00,1802.0,33.67,23.62,16.02,2022,18,6,3
1831,2022-03-18 07:00:00,,,11.026719181868437,5.942949143173024,2022,18,7,3
1832,2022-03-18 08:00:00,1804.0,35.24,31.05,15.6,2022,18,8,3
1833,2022-03-18 09:00:00,1805.0,19.11,15.12,8.38,2022,18,9,3
1834,2022-03-18 10:00:00,1806.0,4.31,9.21,6.28,2022,18,10,3
1835,2022-03-18 11:00:00,1807.0,3.67,6.95,4.81,2022,18,11,3
1836,2022-03-18 12:00:00,1808.0,9.08,9.81,5.65,2022,18,12,3
1837,2022-03-18 13:00:00,1809.0,-0.6,10.87,7.31,2022,18,13,3
1838,2022-03-18 14:00:00,1810.0,-1.09,9.91,6.65,2022,18,14,3
1839,2022-03-18 15:00:00,1811.0,-1.12,8.5,5.7,2022,18,15,3
1840,2022-03-18 16:00:00,1812.0,-1.52,9.18,6.03,2022,18,16,3
1841,2022-03-18 17:00:00,1813.0,2.76,8.93,5.46,2022,18,17,3
1842,2022-03-18 18:00:00,1814.0,4.07,9.58,6.2,2022,18,18,3
1843,2022-03-18 19:00:00,1815.0,2.31,9.14,6.63,2022,18,19,3
1844,2022-03-18 20:00:00,1816.0,11.6,15.51,11.2,2022,18,20,3
1845,2022-03-18 21:00:00,1817.0,8.92,17.8,13.97,2022,18,21,3
1846,2022-03-18 22:00:00,1818.0,5.92,18.56,14.94,2022,18,22,3
1847,2022-03-18 23:00:00,1819.0,5.48,17.68,14.34,2022,18,23,3
1848,2022-03-19 00:00:00,1820.0,2.89,14.26,11.36,2022,19,0,3
1849,2022-03-19 01:00:00,1821.0,2.83,11.5,8.84,2022,19,1,3
1850,2022-03-19 02:00:00,1822.0,-1.69,9.49,7.47,2022,19,2,3
1851,2022-03-19 03:00:00,1823.0,-1.93,9.72,7.29,2022,19,3,3
1852,2022-03-19 04:00:00,1824.0,-2.84,8.95,5.9,2022,19,4,3
1853,2022-03-19 05:00:00,1825.0,-0.91,10.17,5.95,2022,19,5,3
1854,2022-03-19 06:00:00,1826.0,1.31,11.81,6.62,2022,19,6,3
1855,2022-03-19 07:00:00,1827.0,0.61,14.33,9.71,2022,19,7,3
1856,2022-03-19 08:00:00,1828.0,-0.32,20.39,15.17,2022,19,8,3
1857,2022-03-19 09:00:00,1829.0,0.58,20.49,14.94,2022,19,9,3
1858,2022-03-19 10:00:00,1830.0,2.94,19.2,12.84,2022,19,10,3
1859,2022-03-19 11:00:00,1831.0,0.0,16.3,9.82,2022,19,11,3
1860,2022-03-19 12:00:00,1832.0,-0.53,14.19,7.87,2022,19,12,3
1861,2022-03-19 13:00:00,1833.0,-1.24,11.74,6.9,2022,19,13,3
1862,2022-03-19 14:00:00,1834.0,0.18,11.58,6.36,2022,19,14,3
1863,2022-03-19 15:00:00,1835.0,2.93,10.72,6.09,2022,19,15,3
1864,2022-03-19 16:00:00,1836.0,8.42,12.22,6.95,2022,19,16,3
1865,2022-03-19 17:00:00,1837.0,10.07,15.5,8.67,2022,19,17,3
1866,2022-03-19 18:00:00,1838.0,10.22,17.21,10.22,2022,19,18,3
1867,2022-03-19 19:00:00,1839.0,7.11,18.04,12.61,2022,19,19,3
1868,2022-03-19 20:00:00,1840.0,5.46,16.95,11.81,2022,19,20,3
1869,2022-03-19 21:00:00,1841.0,3.85,18.38,10.65,2022,19,21,3
1870,2022-03-19 22:00:00,1842.0,2.94,16.29,9.24,2022,19,22,3
1871,2022-03-19 23:00:00,1843.0,-0.37,17.78,11.35,2022,19,23,3
1872,2022-03-20 00:00:00,1844.0,-1.32,18.3,12.07,2022,20,0,3
1873,2022-03-20 01:00:00,1845.0,-1.04,14.9,9.61,2022,20,1,3
1874,2022-03-20 02:00:00,1846.0,-1.45,17.25,10.7,2022,20,2,3
1875,2022-03-20 03:00:00,1847.0,-1.45,17.92,10.78,2022,20,3,3
1876,2022-03-20 04:00:00,1848.0,-1.2,18.51,10.65,2022,20,4,3
1877,2022-03-20 05:00:00,1849.0,-1.53,18.59,10.53,2022,20,5,3
1878,2022-03-20 06:00:00,1850.0,2.42,18.64,10.37,2022,20,6,3
1879,2022-03-20 07:00:00,1851.0,4.13,19.17,10.2,2022,20,7,3
1880,2022-03-20 08:00:00,1852.0,3.75,19.9,10.58,2022,20,8,3
1881,2022-03-20 09:00:00,1853.0,0.53,17.79,10.28,2022,20,9,3
1882,2022-03-20 10:00:00,1854.0,0.46,18.46,11.01,2022,20,10,3
1883,2022-03-20 11:00:00,1855.0,-0.13,19.51,12.4,2022,20,11,3
1884,2022-03-20 12:00:00,1856.0,0.17,18.79,12.54,2022,20,12,3
1885,2022-03-20 13:00:00,1857.0,1.16,20.29,12.89,2022,20,13,3
1886,2022-03-20 14:00:00,1858.0,2.3,20.67,13.13,2022,20,14,3
1887,2022-03-20 15:00:00,1859.0,0.77,19.42,12.2,2022,20,15,3
1888,2022-03-20 16:00:00,1860.0,2.79,18.4,12.12,2022,20,16,3
1889,2022-03-20 17:00:00,1861.0,6.0,16.95,11.75,2022,20,17,3
1890,2022-03-20 18:00:00,1862.0,10.88,19.44,13.53,2022,20,18,3
1891,2022-03-20 19:00:00,1863.0,12.04,20.07,13.97,2022,20,19,3
1892,2022-03-20 20:00:00,1864.0,10.31,19.69,15.23,2022,20,20,3
1893,2022-03-20 21:00:00,,,11.026719181868437,5.942949143173024,2022,20,21,3
1894,2022-03-20 22:00:00,,,11.026719181868437,5.942949143173024,2022,20,22,3
1895,2022-03-20 23:00:00,,,11.026719181868437,5.942949143173024,2022,20,23,3
1896,2022-03-21 00:00:00,,,11.026719181868437,5.942949143173024,2022,21,0,3
1897,2022-03-21 01:00:00,,,11.026719181868437,5.942949143173024,2022,21,1,3
1898,2022-03-21 02:00:00,1870.0,5.86,14.17,9.43,2022,21,2,3
1899,2022-03-21 03:00:00,1871.0,3.27,16.24,11.33,2022,21,3,3
1900,2022-03-21 04:00:00,1872.0,-2.58,15.16,9.91,2022,21,4,3
1901,2022-03-21 05:00:00,1873.0,-1.16,16.96,11.7,2022,21,5,3
1902,2022-03-21 06:00:00,1874.0,7.54,18.71,12.98,2022,21,6,3
1903,2022-03-21 07:00:00,1875.0,11.32,18.1,13.08,2022,21,7,3
1904,2022-03-21 08:00:00,,,11.026719181868437,5.942949143173024,2022,21,8,3
1905,2022-03-21 09:00:00,,,11.026719181868437,5.942949143173024,2022,21,9,3
1906,2022-03-21 10:00:00,,,11.026719181868437,5.942949143173024,2022,21,10,3
1907,2022-03-21 11:00:00,,,11.026719181868437,5.942949143173024,2022,21,11,3
1908,2022-03-21 12:00:00,,,11.026719181868437,5.942949143173024,2022,21,12,3
1909,2022-03-21 13:00:00,,,11.026719181868437,5.942949143173024,2022,21,13,3
1910,2022-03-21 14:00:00,,,11.026719181868437,5.942949143173024,2022,21,14,3
1911,2022-03-21 15:00:00,,,11.026719181868437,5.942949143173024,2022,21,15,3
1912,2022-03-21 16:00:00,,,11.026719181868437,5.942949143173024,2022,21,16,3
1913,2022-03-21 17:00:00,,,11.026719181868437,5.942949143173024,2022,21,17,3
1914,2022-03-21 18:00:00,,,11.026719181868437,5.942949143173024,2022,21,18,3
1915,2022-03-21 19:00:00,,,11.026719181868437,5.942949143173024,2022,21,19,3
1916,2022-03-21 20:00:00,,,11.026719181868437,5.942949143173024,2022,21,20,3
1917,2022-03-21 21:00:00,,,11.026719181868437,5.942949143173024,2022,21,21,3
1918,2022-03-21 22:00:00,,,11.026719181868437,5.942949143173024,2022,21,22,3
1919,2022-03-21 23:00:00,,,11.026719181868437,5.942949143173024,2022,21,23,3
1920,2022-03-22 00:00:00,,,11.026719181868437,5.942949143173024,2022,22,0,3
1921,2022-03-22 01:00:00,,,11.026719181868437,5.942949143173024,2022,22,1,3
1922,2022-03-22 02:00:00,,,11.026719181868437,5.942949143173024,2022,22,2,3
1923,2022-03-22 03:00:00,,,11.026719181868437,5.942949143173024,2022,22,3,3
1924,2022-03-22 04:00:00,,,11.026719181868437,5.942949143173024,2022,22,4,3
1925,2022-03-22 05:00:00,,,11.026719181868437,5.942949143173024,2022,22,5,3
1926,2022-03-22 06:00:00,,,11.026719181868437,5.942949143173024,2022,22,6,3
1927,2022-03-22 07:00:00,,,11.026719181868437,5.942949143173024,2022,22,7,3
1928,2022-03-22 08:00:00,,,11.026719181868437,5.942949143173024,2022,22,8,3
1929,2022-03-22 09:00:00,,,11.026719181868437,5.942949143173024,2022,22,9,3
1930,2022-03-22 10:00:00,,,11.026719181868437,5.942949143173024,2022,22,10,3
1931,2022-03-22 11:00:00,,,11.026719181868437,5.942949143173024,2022,22,11,3
1932,2022-03-22 12:00:00,,,11.026719181868437,5.942949143173024,2022,22,12,3
1933,2022-03-22 13:00:00,,,11.026719181868437,5.942949143173024,2022,22,13,3
1934,2022-03-22 14:00:00,1907.0,,20.51,15.17,2022,22,14,3
1935,2022-03-22 15:00:00,1909.0,9.86,21.05,15.3,2022,22,15,3
1936,2022-03-22 16:00:00,,,11.026719181868437,5.942949143173024,2022,22,16,3
1937,2022-03-22 17:00:00,,,11.026719181868437,5.942949143173024,2022,22,17,3
1938,2022-03-22 18:00:00,,,11.026719181868437,5.942949143173024,2022,22,18,3
1939,2022-03-22 19:00:00,,,11.026719181868437,5.942949143173024,2022,22,19,3
1940,2022-03-22 20:00:00,,,11.026719181868437,5.942949143173024,2022,22,20,3
1941,2022-03-22 21:00:00,,,11.026719181868437,5.942949143173024,2022,22,21,3
1942,2022-03-22 22:00:00,,,11.026719181868437,5.942949143173024,2022,22,22,3
1943,2022-03-22 23:00:00,,,11.026719181868437,5.942949143173024,2022,22,23,3
1944,2022-03-23 00:00:00,,,11.026719181868437,5.942949143173024,2022,23,0,3
1945,2022-03-23 01:00:00,,,11.026719181868437,5.942949143173024,2022,23,1,3
1946,2022-03-23 02:00:00,1920.0,4.47,20.33,15.1,2022,23,2,3
1947,2022-03-23 03:00:00,,,11.026719181868437,5.942949143173024,2022,23,3,3
1948,2022-03-23 04:00:00,,,11.026719181868437,5.942949143173024,2022,23,4,3
1949,2022-03-23 05:00:00,,,11.026719181868437,5.942949143173024,2022,23,5,3
1950,2022-03-23 06:00:00,,,11.026719181868437,5.942949143173024,2022,23,6,3
1951,2022-03-23 07:00:00,,,11.026719181868437,5.942949143173024,2022,23,7,3
1952,2022-03-23 08:00:00,,,11.026719181868437,5.942949143173024,2022,23,8,3
1953,2022-03-23 09:00:00,,,11.026719181868437,5.942949143173024,2022,23,9,3
1954,2022-03-23 10:00:00,,,11.026719181868437,5.942949143173024,2022,23,10,3
1955,2022-03-23 11:00:00,,,11.026719181868437,5.942949143173024,2022,23,11,3
1956,2022-03-23 12:00:00,,,11.026719181868437,5.942949143173024,2022,23,12,3
1957,2022-03-23 13:00:00,1931.0,12.14,23.42,15.1,2022,23,13,3
1958,2022-03-23 14:00:00,1932.0,4.68,19.09,12.41,2022,23,14,3
1959,2022-03-23 15:00:00,1933.0,9.67,19.53,11.8,2022,23,15,3
1960,2022-03-23 16:00:00,1934.0,25.05,24.77,12.56,2022,23,16,3
1961,2022-03-23 17:00:00,1935.0,17.39,26.64,13.09,2022,23,17,3
1962,2022-03-23 18:00:00,1936.0,18.19,21.29,12.96,2022,23,18,3
1963,2022-03-23 19:00:00,,,11.026719181868437,5.942949143173024,2022,23,19,3
1964,2022-03-23 20:00:00,,,11.026719181868437,5.942949143173024,2022,23,20,3
1965,2022-03-23 21:00:00,,,11.026719181868437,5.942949143173024,2022,23,21,3
1966,2022-03-23 22:00:00,,,11.026719181868437,5.942949143173024,2022,23,22,3
1967,2022-03-23 23:00:00,,,11.026719181868437,5.942949143173024,2022,23,23,3
1968,2022-03-24 00:00:00,,,11.026719181868437,5.942949143173024,2022,24,0,3
1969,2022-03-24 01:00:00,,,11.026719181868437,5.942949143173024,2022,24,1,3
1970,2022-03-24 02:00:00,,,11.026719181868437,5.942949143173024,2022,24,2,3
1971,2022-03-24 03:00:00,,,11.026719181868437,5.942949143173024,2022,24,3,3
1972,2022-03-24 04:00:00,,,11.026719181868437,5.942949143173024,2022,24,4,3
1973,2022-03-24 05:00:00,,,11.026719181868437,5.942949143173024,2022,24,5,3
1974,2022-03-24 06:00:00,,,11.026719181868437,5.942949143173024,2022,24,6,3
1975,2022-03-24 07:00:00,,,11.026719181868437,5.942949143173024,2022,24,7,3
1976,2022-03-24 08:00:00,,,11.026719181868437,5.942949143173024,2022,24,8,3
1977,2022-03-24 09:00:00,,,11.026719181868437,5.942949143173024,2022,24,9,3
1978,2022-03-24 10:00:00,,,11.026719181868437,5.942949143173024,2022,24,10,3
1979,2022-03-24 11:00:00,,,11.026719181868437,5.942949143173024,2022,24,11,3
1980,2022-03-24 12:00:00,,,11.026719181868437,5.942949143173024,2022,24,12,3
1981,2022-03-24 13:00:00,,,11.026719181868437,5.942949143173024,2022,24,13,3
1982,2022-03-24 14:00:00,,,11.026719181868437,5.942949143173024,2022,24,14,3
1983,2022-03-24 15:00:00,,,11.026719181868437,5.942949143173024,2022,24,15,3
1984,2022-03-24 16:00:00,,,11.026719181868437,5.942949143173024,2022,24,16,3
1985,2022-03-24 17:00:00,,,11.026719181868437,5.942949143173024,2022,24,17,3
1986,2022-03-24 18:00:00,,,11.026719181868437,5.942949143173024,2022,24,18,3
1987,2022-03-24 19:00:00,,,11.026719181868437,5.942949143173024,2022,24,19,3
1988,2022-03-24 20:00:00,,,11.026719181868437,5.942949143173024,2022,24,20,3
1989,2022-03-24 21:00:00,,,11.026719181868437,5.942949143173024,2022,24,21,3
1990,2022-03-24 22:00:00,,,11.026719181868437,5.942949143173024,2022,24,22,3
1991,2022-03-24 23:00:00,,,11.026719181868437,5.942949143173024,2022,24,23,3
1992,2022-03-25 00:00:00,,,11.026719181868437,5.942949143173024,2022,25,0,3
1993,2022-03-25 01:00:00,,,11.026719181868437,5.942949143173024,2022,25,1,3
1994,2022-03-25 02:00:00,,,11.026719181868437,5.942949143173024,2022,25,2,3
1995,2022-03-25 03:00:00,,,11.026719181868437,5.942949143173024,2022,25,3,3
1996,2022-03-25 04:00:00,,,11.026719181868437,5.942949143173024,2022,25,4,3
1997,2022-03-25 05:00:00,,,11.026719181868437,5.942949143173024,2022,25,5,3
1998,2022-03-25 06:00:00,,,11.026719181868437,5.942949143173024,2022,25,6,3
1999,2022-03-25 07:00:00,,,11.026719181868437,5.942949143173024,2022,25,7,3
2000,2022-03-25 08:00:00,,,11.026719181868437,5.942949143173024,2022,25,8,3
2001,2022-03-25 09:00:00,,,11.026719181868437,5.942949143173024,2022,25,9,3
2002,2022-03-25 10:00:00,,,11.026719181868437,5.942949143173024,2022,25,10,3
2003,2022-03-25 11:00:00,,,11.026719181868437,5.942949143173024,2022,25,11,3
2004,2022-03-25 12:00:00,,,11.026719181868437,5.942949143173024,2022,25,12,3
2005,2022-03-25 13:00:00,,,11.026719181868437,5.942949143173024,2022,25,13,3
2006,2022-03-25 14:00:00,,,11.026719181868437,5.942949143173024,2022,25,14,3
2007,2022-03-25 15:00:00,,,11.026719181868437,5.942949143173024,2022,25,15,3
2008,2022-03-25 16:00:00,,,11.026719181868437,5.942949143173024,2022,25,16,3
2009,2022-03-25 17:00:00,,,11.026719181868437,5.942949143173024,2022,25,17,3
2010,2022-03-25 18:00:00,,,11.026719181868437,5.942949143173024,2022,25,18,3
